주파수,진동X축,진동Y축,진동Z축
0.10291734197730956,0.004543074432847243,0.006102067800848273,0.006992150842047079
0.10372771474878444,0.009371346236333452,0.0051623052254105555,0.01592817028598445
0.10453808752025931,0.007952168199022813,0.009563930702806388,0.007493944768269743
0.1053484602917342,0.008354130147717832,0.009483485484610957,0.00820631138518351
0.10615883306320907,0.0019075308862126362,0.016564011094708904,0.004771041744991877
0.10696920583468394,0.010918397155913015,0.00915314427381156,0.011029754145803374
0.10777957860615883,0.010984185427218806,0.0071149939221710565,0.00421356975244374
0.1085899513776337,0.0013835920404847697,0.0028153799680476024,0.022214245003340436
0.10940032414910858,0.011062118664715206,0.010367465228122033,0.006748475583076126
0.11021069692058347,0.013298098397989275,0.006971420695177862,0.010121695880699638
0.11102106969205834,0.006775119077321524,0.003125359964296682,0.007626807780182951
0.11183144246353321,0.004140677537421787,0.01083405386208559,0.005101331793686906
0.1126418152350081,0.006831144137615641,0.011922008604519814,0.0036430251583035225
0.11345218800648298,0.005771912380339784,0.0056105266876055925,0.015590568776797849
0.11426256077795785,0.007795259317817035,0.013379098498315355,0.009850271142008067
0.11507293354943274,0.003915869067413173,0.008309762504016376,0.011281796651357647
0.11588330632090761,0.00532733512055275,0.007990764116524298,0.007353718248848268
0.11669367909238249,0.002583651011626108,0.005120794273263686,0.009657296375600158
0.11750405186385737,0.01258821740540422,0.005262957105450278,0.013868179064024627
0.11831442463533225,0.004581451403891321,0.012814933527137305,0.00899552832414332
0.11912479740680712,0.008472321862990621,0.007219252249375328,0.008405247369522112
0.11993517017828201,0.0024088876395075083,0.013289915580215023,0.01688444561595977
0.12074554294975688,0.005885623843962309,0.006428221570705768,0.01429569893635223
0.12155591572123176,0.011104086637021518,0.004930541503047006,0.005508224418659058
0.12236628849270664,0.011770396188689348,0.0032982454063322088,0.008576873544195876
0.12317666126418152,0.006633472154095109,0.0067081873158713265,0.008920053125486676
0.12398703403565639,0.008506476101382929,0.007466552519420481,0.010770242734524291
0.12479740680713128,0.013180671020063175,0.011446678033384816,0.021400813297436483
0.12560777957860617,0.0028388924339022978,0.0039868111929682246,0.004929067340391348
0.12641815235008103,0.011056917724050977,0.013352481940377376,0.010195584465435972
0.1272285251215559,0.006953283892344436,0.008499536042031755,0.01942254906391433
0.1280388978930308,0.004414726691656392,0.005837240589872982,0.010775232355863505
0.12884927066450566,0.004776381528779528,0.015127357308323252,0.007430624493843666
0.12965964343598055,0.010953258549746641,0.004514436939788531,0.00300943629560677
0.13047001620745544,0.0018612996315334565,0.007872364432188477,0.017361132252393524
0.1312803889789303,0.011155549677709159,0.01339028783303679,0.009237498033993213
0.13209076175040518,0.008417184498497945,0.004700569520561348,0.008553955106677905
0.13290113452188007,0.006896530370421171,0.009428965921966837,0.009028762584164912
0.13371150729335493,0.007136353820973104,0.0072600523688938975,0.005604948430232575
0.13452188006482982,0.0013524161067898705,0.008775294134644127,0.013613455046641392
0.1353322528363047,0.011048709747513097,0.0107529291199579,0.004334951513184962
0.13614262560777957,0.0026858681887503527,0.004700422048697174,0.009896981105452004
0.13695299837925445,0.013425240521556492,0.008793980491536612,0.011607320451557206
0.13776337115072934,0.006829560372576913,0.015448357542140318,0.0032889358250584306
0.1385737439222042,0.007755991480837589,0.00891326019637926,0.01320301742461941
0.1393841166936791,0.009411461783995566,0.006584758351307101,0.012258021384542109
0.14019448946515398,0.004106828779839539,0.015246296937071356,0.010269283419817447
0.14100486223662884,0.007289317198540751,0.010529727055610059,0.011118455652792859
0.14181523500810372,0.01354870083738705,0.012792528727774314,0.006516425834365863
0.1426256077795786,0.012990576128570453,0.0054259861746615585,0.00966610136864347
0.14343598055105347,0.006408371837993129,0.002596254880048791,0.002048427564147704
0.14424635332252836,0.0025454862806974696,0.01117916353885201,0.005376398969480211
0.14505672609400325,0.00819450424751228,0.010309661853670223,0.011428176127081842
0.1458670988654781,0.017404973552126682,0.011497590563410516,0.004897676998923424
0.146677471636953,0.008486021310177977,0.006120839816520682,0.011321528923382588
0.14748784440842788,0.00433322471901492,0.023452824818333946,0.005389135254862218
0.14829821717990274,0.005487674873147402,0.010126827162025958,0.0217061144936218
0.14910858995137763,0.0050785821006838535,0.0023609145918374796,0.006701351981653261
0.14991896272285252,0.01528466784984693,0.001293020581737923,0.008635258671605067
0.15072933549432738,0.0022654751100040986,0.0016999945632352454,0.0020211005239270836
0.15153970826580226,0.014605678313981048,0.013668406789568537,0.007708156471611421
0.15235008103727715,0.013416962330533772,0.00897287743790039,0.007919008097144147
0.153160453808752,0.006849029636380232,0.0014518207891471957,0.00788764013907843
0.1539708265802269,0.0106810668735617,0.0065861489913362535,0.0028034526223531097
0.1547811993517018,0.0026993426380305953,0.014890820286167318,0.0027382525815061944
0.15559157212317665,0.005759181041945861,0.007131662732273431,0.01184489412116102
0.15640194489465153,0.007742057154102052,0.004108313862410749,0.004991592569047401
0.15721231766612642,0.010289523702878937,0.014081926165342573,0.011622900410981551
0.15802269043760128,0.006201901064203136,0.010180553021978792,0.011474040367116925
0.15883306320907617,0.003530780844615567,0.005328272741628437,0.011078564689619907
0.15964343598055106,0.008061966358185289,0.002704440524978638,0.013838740714757606
0.16045380875202592,0.008084661299808503,0.009842583117794216,0.007844186609631853
0.1612641815235008,0.007959627530045879,0.001494504420492663,0.006468828455508597
0.1620745542949757,0.011339613721072743,0.008727833683113492,0.0049963867500094315
0.16288492706645055,0.008524041996537345,0.007386535600755306,0.007125446371161884
0.16369529983792544,0.013026319367662003,0.013261981206765399,0.0031799342914679988
0.16450567260940033,0.0026895395650309807,0.010248399876835226,0.012774343975041296
0.1653160453808752,0.0013665549707336457,0.0065408301971801985,0.005697302187548003
0.16612641815235007,0.009270089405456226,0.004458990912931817,0.015010298590301948
0.16693679092382496,0.011548040978239369,0.0018769853514665226,0.012922002271755237
0.16774716369529982,0.004228454018472122,0.010873425558762485,0.0031279087145305116
0.1685575364667747,0.008798141707422531,0.005016439230075271,0.009185854397783884
0.1693679092382496,0.005199794632705825,0.017912030269079768,0.0035152181594378692
0.17017828200972446,0.010947642319268636,0.007348593963593082,0.008861908766186357
0.17098865478119935,0.017550916244790972,0.011812412286929181,0.022053373715498314
0.17179902755267423,0.001302538116568147,0.009613756465325507,0.007306053788253454
0.1726094003241491,0.006167100763410822,0.006379274535807708,0.002784734079735356
0.17341977309562398,0.004525129208173682,0.0027128399930558666,0.01793720428899868
0.17423014586709887,0.012953382044596258,0.011429180956259059,0.020368368380240906
0.17504051863857373,0.009122265863597908,0.006057930648841423,0.0007278779066959722
0.17585089141004862,0.011971385454348569,0.0037115029359219075,0.008677880816266867
0.1766612641815235,0.0034160621911532687,0.016048237591909282,0.014383259449459562
0.17747163695299836,0.013049737569874485,0.003714298455216275,0.009200400294948142
0.17828200972447325,0.01742844980914427,0.00208666132823793,0.010893267523561215
0.17909238249594814,0.009825391527798565,0.005081926270346383,0.011871438019052835
0.179902755267423,0.0051448481466339294,0.013408154734487076,0.010230766683394309
0.18071312803889789,0.011965026443781142,0.009717262683140668,0.006496513322743543
0.18152350081037277,0.007658091269494055,0.013065331653833064,0.00784613929607494
0.18233387358184763,0.010701362243799912,0.0025913501248992134,0.010418523750423687
0.18314424635332252,0.005222491863976186,0.0029214411442540144,0.005379428170804085
0.1839546191247974,0.003366315066265143,0.008807893324134942,0.005751369691883509
0.18476499189627227,0.004639636420865374,0.006624330781977584,0.011355048779860032
0.18557536466774716,0.0068091901017660285,0.009925367875407997,0.012583604025410443
0.18638573743922204,0.008511974808198205,0.007549541925475551,0.0026891667232012925
0.1871961102106969,0.005518226653440987,0.012807545669677761,0.003787653185465478
0.1880064829821718,0.012435503461067173,0.015443600678122515,0.006993875805952814
0.18881685575364668,0.008016703145990164,0.005297197124166157,0.010602315801469238
0.18962722852512154,0.011360983791500155,0.007120202675166573,0.005495278854932712
0.19043760129659643,0.005636244025950752,0.011037741749235608,0.010745510938728262
0.1912479740680713,0.012121260685553983,0.0061404676111616145,0.006803312868655578
0.19205834683954617,0.004645369211196855,0.0082126583218766,0.013716042216945265
0.19286871961102106,0.015369345399650626,0.010534226814964697,0.021596584234359353
0.19367909238249595,0.004506130351575265,0.01992489940055483,0.0012739707860769617
0.1944894651539708,0.008872679297164125,0.01062071294257713,0.011859476360893574
0.1952998379254457,0.015230459924595699,0.0012827420360484708,0.008226650514075822
0.19611021069692058,0.0077889113139822,0.003491013778820401,0.012602551515950033
0.19692058346839544,0.011098849438827992,0.009144434461307676,0.005006627911995397
0.19773095623987033,0.018510693335588836,0.005189669177873522,0.015634638605074077
0.19854132901134522,0.004376057681110853,0.015140962203214096,0.00742947173166542
0.19935170178282008,0.005717342526649647,0.0055803640517270445,0.02063799381038861
0.20016207455429497,0.01215575799114295,0.004025420230488019,0.016885094999340638
0.20097244732576985,0.006996169646313017,0.008721516206684732,0.010138934057824532
0.20178282009724471,0.00887524892636694,0.0066054131399311536,0.0011368237439715854
0.2025931928687196,0.00700661933029794,0.013791943087838626,0.007708502028324835
0.2034035656401945,0.009535112650079277,0.012019777547739379,0.00911765119631919
0.20421393841166935,0.0028652766794436102,0.006639792364348283,0.007412660223744564
0.20502431118314424,0.013437612880574582,0.004979256404010728,0.017025078355887523
0.20583468395461912,0.011574820623957744,0.004956776748176609,0.012353180448661108
0.20664505672609398,0.005264583671420178,0.0056840448552509535,0.020609945977763514
0.20745542949756887,0.005620339459860488,0.00728670757277255,0.01635848332625839
0.20826580226904376,0.002256141999011399,0.0049315378001936905,0.009948074906863526
0.20907617504051862,0.006719847487153042,0.016645511414761265,0.008261674547554077
0.2098865478119935,0.00671600453317152,0.013193350032078738,0.014037057152306963
0.2106969205834684,0.009704953267430396,0.008885795407110058,0.004499605248668355
0.21150729335494325,0.007122670714733087,0.005629323875368886,0.007291651366894933
0.21231766612641814,0.002433355202926366,0.007231839484235466,0.009404128174966931
0.21312803889789303,0.005290428445050195,0.011472683067813013,0.01096316791640372
0.2139384116693679,0.0059924346498446785,0.005975835917800278,0.01846716356322974
0.21474878444084278,0.009405305476692436,0.010415185076931533,0.0021688487089134003
0.21555915721231766,0.005943944644458863,0.011707395157093008,0.005640471241565937
0.21636952998379252,0.01068403980168829,0.014236153259075722,0.005875928932850942
0.2171799027552674,0.010998857643699905,0.010169826012869882,0.01893941204035173
0.2179902755267423,0.008047158577648334,0.005027113439123103,0.009142219233637165
0.21880064829821716,0.013400963149885977,0.0034097695972913444,0.008910675365953163
0.21961102106969205,0.00828914761940711,0.005255404440744844,0.007901516195059658
0.22042139384116693,0.007738098964797802,0.010005090792028309,0.004340955719496911
0.2212317666126418,0.013380112999842812,0.010615802327404358,0.008590537949177909
0.22204213938411668,0.006027986332093212,0.01003658966298721,0.004185787394201859
0.22285251215559157,0.006369699288057701,0.0028788172684043344,0.005694771032516895
0.22366288492706643,0.008471885642718065,0.0032134782835940797,0.0050143725500574835
0.22447325769854132,0.013716244048953809,0.002291357169657853,0.006948974404930586
0.2252836304700162,0.014210100788366813,0.006668766754830766,0.004773240876322971
0.22609400324149106,0.011210290350936366,0.011921780490172456,0.021163571298510046
0.22690437601296595,0.008929103976397184,0.014645274689152377,0.006548265782453347
0.22771474878444084,0.0011260079831386673,0.006473302549725613,0.008621874641887477
0.2285251215559157,0.012485856963715519,0.0029302398331250844,0.008754161960339766
0.2293354943273906,0.019061585807818294,0.0029054527499228727,0.008270873764330848
0.23014586709886548,0.0052865765621312325,0.010947681966975023,0.0015647795941709291
0.23095623987034034,0.007417732384024839,0.004082545604859527,0.0030902731503695533
0.23176661264181522,0.008287720887577076,0.002980841928652394,0.0064749029102386954
0.2325769854132901,0.004203864409558651,0.006054417036139793,0.016893906232577777
0.23338735818476497,0.00803612495884703,0.005415050472652865,0.00798105326933782
0.23419773095623986,0.002026949365830829,0.0010438491181827684,0.0017757535594022458
0.23500810372771475,0.0077197424456808186,0.006479927588718906,0.013994776927796052
0.2358184764991896,0.007501287945018503,0.009430710339638364,0.003740613517024485
0.2366288492706645,0.006960435804429755,0.007583087589004299,0.009982862949790021
0.23743922204213938,0.01671391952859228,0.0063802274504397415,0.009204474950367985
0.23824959481361424,0.004446699471830562,0.014322992697827393,0.009762114882777598
0.23905996758508913,0.004677058020548896,0.011180186984090795,0.014368842318786898
0.23987034035656402,0.011816443885944536,0.005768522130974388,0.009335629660590003
0.24068071312803888,0.003659271520154602,0.008296492735908989,0.006787206113924668
0.24149108589951376,0.007368459974723235,0.011144207407830595,0.008336908442849669
0.24230145867098865,0.013677295472042222,0.008737493280499296,0.016012467580166657
0.2431118314424635,0.0013700977860293894,0.012118240153016192,0.0073816338993155945
0.2439222042139384,0.011733752437901474,0.004384249806552268,0.008738260001027683
0.24473257698541329,0.0027494025560067274,0.0059620368564038545,0.011386475932972887
0.24554294975688815,0.004716837585261159,0.008619543593559759,0.004202528827656799
0.24635332252836303,0.013890034564956624,0.007439717718296702,0.013925083368108606
0.24716369529983792,0.011762396622436107,0.010568461847723983,0.005021975076450188
0.24797406807131278,0.012072809527722746,0.005080522245805506,0.012619794243584078
0.24878444084278767,0.015474465034642768,0.015000708484274702,0.0028565916188693437
0.24959481361426256,0.010195349214691557,0.010848353739898729,0.014470158718238035
